:Data_list: 20100414_Gs_mag_1m.txt
:Created: 2010 Apr 15 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Hp component = perpendicular to the satellite orbital plane or
#           parallel to the Earth's spin axis
# Label: He component = perpendicular to Hp and directed earthwards
# Label: Hn component = perpendicular to both Hp and He, directed eastwards
# Label: Total Field  = 
# Units: nanotesla (nT)
# Source: GOES-11
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-11 Geomagnetic Components and Total Field
#
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day        Hp          He          Hn    Total Field
#-------------------------------------------------------------------------------
2010 04 14  2028   55300  73680     1.48e+02    8.48e+00    2.44e+01    1.51e+02
2010 04 14  2029   55300  73740     1.48e+02    1.04e+01    2.46e+01    1.51e+02
2010 04 14  2030   55300  73800     1.49e+02    1.20e+01    2.45e+01    1.52e+02
2010 04 14  2031   55300  73860     1.51e+02    1.25e+01    2.48e+01    1.54e+02
2010 04 14  2032   55300  73920     1.53e+02    1.17e+01    2.46e+01    1.55e+02
2010 04 14  2033   55300  73980     1.53e+02    9.93e+00    2.41e+01    1.55e+02
2010 04 14  2034   55300  74040     1.51e+02    8.83e+00    2.35e+01    1.53e+02
2010 04 14  2035   55300  74100     1.50e+02    8.01e+00    2.38e+01    1.52e+02
2010 04 14  2036   55300  74160     1.49e+02    8.32e+00    2.50e+01    1.52e+02
2010 04 14  2037   55300  74220     1.50e+02    8.80e+00    2.49e+01    1.52e+02
2010 04 14  2038   55300  74280     1.49e+02    8.48e+00    2.50e+01    1.51e+02
2010 04 14  2039   55300  74340     1.48e+02    7.65e+00    2.40e+01    1.51e+02
2010 04 14  2040   55300  74400     1.48e+02    7.01e+00    2.40e+01    1.50e+02
2010 04 14  2041   55300  74460     1.48e+02    6.90e+00    2.39e+01    1.50e+02
2010 04 14  2042   55300  74520     1.48e+02    5.81e+00    2.39e+01    1.50e+02
2010 04 14  2043   55300  74580     1.49e+02    7.08e+00    2.36e+01    1.51e+02
2010 04 14  2044   55300  74640     1.51e+02    4.72e+00    2.45e+01    1.53e+02
2010 04 14  2045   55300  74700     1.53e+02    8.18e+00    2.34e+01    1.55e+02
2010 04 14  2046   55300  74760     1.55e+02    7.82e+00    2.46e+01    1.57e+02
2010 04 14  2047   55300  74820     1.56e+02    1.00e+01    2.51e+01    1.58e+02
2010 04 14  2048   55300  74880     1.56e+02    1.22e+01    2.36e+01    1.58e+02
2010 04 14  2049   55300  74940     1.53e+02    1.07e+01    2.48e+01    1.56e+02
2010 04 14  2050   55300  75000     1.51e+02    7.25e+00    2.48e+01    1.53e+02
2010 04 14  2051   55300  75060     1.51e+02    8.95e+00    2.32e+01    1.53e+02
2010 04 14  2052   55300  75120     1.51e+02    1.04e+01    2.36e+01    1.53e+02
2010 04 14  2053   55300  75180     1.51e+02    1.15e+01    2.39e+01    1.53e+02
2010 04 14  2054   55300  75240     1.51e+02    1.13e+01    2.46e+01    1.53e+02
2010 04 14  2055   55300  75300     1.51e+02    1.09e+01    2.48e+01    1.53e+02
2010 04 14  2056   55300  75360     1.51e+02    1.07e+01    2.51e+01    1.54e+02
2010 04 14  2057   55300  75420     1.52e+02    8.87e+00    2.52e+01    1.54e+02
2010 04 14  2058   55300  75480     1.52e+02    1.03e+01    2.51e+01    1.55e+02
2010 04 14  2059   55300  75540     1.52e+02    9.64e+00    2.51e+01    1.55e+02
2010 04 14  2100   55300  75600     1.52e+02    9.48e+00    2.50e+01    1.55e+02
2010 04 14  2101   55300  75660     1.52e+02    9.33e+00    2.50e+01    1.54e+02
2010 04 14  2102   55300  75720     1.51e+02    8.82e+00    2.50e+01    1.53e+02
2010 04 14  2103   55300  75780     1.48e+02    7.41e+00    2.49e+01    1.51e+02
2010 04 14  2104   55300  75840     1.46e+02    7.22e+00    2.38e+01    1.48e+02
2010 04 14  2105   55300  75900     1.44e+02    7.14e+00    2.36e+01    1.46e+02
2010 04 14  2106   55300  75960     1.43e+02    7.94e+00    2.33e+01    1.45e+02
2010 04 14  2107   55300  76020     1.42e+02    7.88e+00    2.37e+01    1.45e+02
2010 04 14  2108   55300  76080     1.42e+02    8.67e+00    2.38e+01    1.45e+02
2010 04 14  2109   55300  76140     1.42e+02    9.46e+00    2.33e+01    1.44e+02
2010 04 14  2110   55300  76200     1.41e+02    1.01e+01    2.35e+01    1.43e+02
2010 04 14  2111   55300  76260     1.41e+02    9.89e+00    2.41e+01    1.43e+02
2010 04 14  2112   55300  76320     1.41e+02    1.09e+01    2.39e+01    1.43e+02
2010 04 14  2113   55300  76380     1.41e+02    8.83e+00    2.42e+01    1.43e+02
2010 04 14  2114   55300  76440     1.41e+02    1.09e+01    2.38e+01    1.43e+02
2010 04 14  2115   55300  76500     1.41e+02    9.15e+00    2.48e+01    1.44e+02
2010 04 14  2116   55300  76560     1.43e+02    8.70e+00    2.51e+01    1.46e+02
2010 04 14  2117   55300  76620     1.46e+02    8.95e+00    2.57e+01    1.49e+02
2010 04 14  2118   55300  76680     1.48e+02    1.05e+01    2.55e+01    1.51e+02
2010 04 14  2119   55300  76740     1.49e+02    1.18e+01    2.50e+01    1.51e+02
2010 04 14  2120   55300  76800     1.48e+02    9.73e+00    2.49e+01    1.51e+02
2010 04 14  2121   55300  76860     1.47e+02    1.25e+01    2.45e+01    1.49e+02
2010 04 14  2122   55300  76920     1.45e+02    1.18e+01    2.47e+01    1.47e+02
2010 04 14  2123   55300  76980     1.42e+02    1.37e+01    2.52e+01    1.45e+02
2010 04 14  2124   55300  77040     1.41e+02    1.13e+01    2.47e+01    1.44e+02
2010 04 14  2125   55300  77100     1.41e+02    1.13e+01    2.35e+01    1.43e+02
2010 04 14  2126   55300  77160     1.40e+02    1.08e+01    2.39e+01    1.43e+02
2010 04 14  2127   55300  77220     1.40e+02    1.12e+01    2.33e+01    1.43e+02
2010 04 14  2128   55300  77280     1.40e+02    1.01e+01    2.41e+01    1.42e+02
2010 04 14  2129   55300  77340     1.41e+02    1.02e+01    2.31e+01    1.43e+02
2010 04 14  2130   55300  77400     1.41e+02    9.24e+00    2.39e+01    1.43e+02
2010 04 14  2131   55300  77460     1.41e+02    9.72e+00    2.29e+01    1.43e+02
2010 04 14  2132   55300  77520     1.41e+02    1.05e+01    2.40e+01    1.43e+02
2010 04 14  2133   55300  77580     1.41e+02    9.68e+00    2.37e+01    1.44e+02
2010 04 14  2134   55300  77640     1.42e+02    9.56e+00    2.36e+01    1.44e+02
2010 04 14  2135   55300  77700     1.42e+02    8.77e+00    2.40e+01    1.45e+02
2010 04 14  2136   55300  77760     1.43e+02    6.95e+00    2.40e+01    1.45e+02
2010 04 14  2137   55300  77820     1.44e+02    7.79e+00    2.39e+01    1.47e+02
2010 04 14  2138   55300  77880     1.44e+02    9.41e+00    2.44e+01    1.47e+02
2010 04 14  2139   55300  77940     1.43e+02    9.48e+00    2.50e+01    1.46e+02
2010 04 14  2140   55300  78000     1.43e+02    1.04e+01    2.48e+01    1.45e+02
2010 04 14  2141   55300  78060     1.43e+02    9.63e+00    2.41e+01    1.45e+02
2010 04 14  2142   55300  78120     1.42e+02    8.69e+00    2.42e+01    1.44e+02
2010 04 14  2143   55300  78180     1.42e+02    8.66e+00    2.39e+01    1.45e+02
2010 04 14  2144   55300  78240     1.42e+02    9.00e+00    2.45e+01    1.44e+02
2010 04 14  2145   55300  78300     1.41e+02    9.82e+00    2.44e+01    1.44e+02
2010 04 14  2146   55300  78360     1.41e+02    9.51e+00    2.35e+01    1.43e+02
2010 04 14  2147   55300  78420     1.41e+02    8.42e+00    2.40e+01    1.44e+02
2010 04 14  2148   55300  78480     1.43e+02    7.41e+00    2.42e+01    1.46e+02
2010 04 14  2149   55300  78540     1.46e+02    7.35e+00    2.57e+01    1.48e+02
2010 04 14  2150   55300  78600     1.50e+02    8.88e+00    2.51e+01    1.53e+02
2010 04 14  2151   55300  78660     1.52e+02    1.17e+01    2.54e+01    1.55e+02
2010 04 14  2152   55300  78720     1.52e+02    1.13e+01    2.43e+01    1.54e+02
2010 04 14  2153   55300  78780     1.50e+02    1.08e+01    2.49e+01    1.53e+02
2010 04 14  2154   55300  78840     1.46e+02    1.12e+01    2.41e+01    1.49e+02
2010 04 14  2155   55300  78900     1.45e+02    7.97e+00    2.35e+01    1.47e+02
2010 04 14  2156   55300  78960     1.45e+02    8.82e+00    2.35e+01    1.47e+02
2010 04 14  2157   55300  79020     1.45e+02    7.98e+00    2.37e+01    1.47e+02
2010 04 14  2158   55300  79080     1.46e+02    7.78e+00    2.35e+01    1.48e+02
2010 04 14  2159   55300  79140     1.46e+02    7.64e+00    2.38e+01    1.48e+02
2010 04 14  2200   55300  79200     1.45e+02    9.86e+00    2.40e+01    1.47e+02
2010 04 14  2201   55300  79260     1.44e+02    1.04e+01    2.33e+01    1.46e+02
2010 04 14  2202   55300  79320     1.43e+02    9.13e+00    2.32e+01    1.45e+02
2010 04 14  2203   55300  79380     1.43e+02    9.29e+00    2.34e+01    1.45e+02
2010 04 14  2204   55300  79440     1.43e+02    9.89e+00    2.32e+01    1.45e+02
2010 04 14  2205   55300  79500     1.43e+02    8.92e+00    2.32e+01    1.45e+02
2010 04 14  2206   55300  79560     1.43e+02    1.03e+01    2.33e+01    1.45e+02
2010 04 14  2207   55300  79620     1.43e+02    9.51e+00    2.32e+01    1.45e+02
2010 04 14  2208   55300  79680     1.43e+02    1.01e+01    2.34e+01    1.46e+02
2010 04 14  2209   55300  79740     1.43e+02    1.08e+01    2.36e+01    1.46e+02
2010 04 14  2210   55300  79800     1.43e+02    1.08e+01    2.36e+01    1.46e+02
2010 04 14  2211   55300  79860     1.43e+02    1.01e+01    2.34e+01    1.45e+02
2010 04 14  2212   55300  79920     1.43e+02    8.34e+00    2.30e+01    1.45e+02
2010 04 14  2213   55300  79980     1.44e+02    9.43e+00    2.33e+01    1.46e+02
2010 04 14  2214   55300  80040     1.46e+02    8.68e+00    2.33e+01    1.48e+02
2010 04 14  2215   55300  80100     1.45e+02    1.03e+01    2.37e+01    1.48e+02
2010 04 14  2216   55300  80160     1.46e+02    9.82e+00    2.32e+01    1.48e+02
2010 04 14  2217   55300  80220     1.44e+02    9.47e+00    2.39e+01    1.47e+02
2010 04 14  2218   55300  80280     1.43e+02    9.58e+00    2.35e+01    1.45e+02
2010 04 14  2219   55300  80340     1.43e+02    9.05e+00    2.39e+01    1.45e+02
2010 04 14  2220   55300  80400     1.44e+02    9.58e+00    2.42e+01    1.46e+02
2010 04 14  2221   55300  80460     1.45e+02    9.17e+00    2.45e+01    1.47e+02
2010 04 14  2222   55300  80520     1.46e+02    8.00e+00    2.44e+01    1.48e+02
2010 04 14  2223   55300  80580     1.47e+02    7.83e+00    2.54e+01    1.50e+02
2010 04 14  2224   55300  80640     1.50e+02    6.58e+00    2.61e+01    1.52e+02
2010 04 14  2225   55300  80700     1.50e+02    5.86e+00    2.64e+01    1.53e+02
2010 04 14  2226   55300  80760     1.48e+02    8.19e+00    2.52e+01    1.51e+02
2010 04 14  2227   55300  80820     1.47e+02    6.44e+00    2.51e+01    1.49e+02
2010 04 14  2228   55300  80880     1.43e+02    8.04e+00    2.50e+01    1.46e+02
2010 04 14  2229   55300  80940     1.42e+02    8.60e+00    2.59e+01    1.45e+02
2010 04 14  2230   55300  81000     1.46e+02    7.89e+00    2.53e+01    1.48e+02
2010 04 14  2231   55300  81060     1.48e+02    7.26e+00    2.49e+01    1.50e+02
2010 04 14  2232   55300  81120     1.48e+02    6.60e+00    2.52e+01    1.51e+02
2010 04 14  2233   55300  81180     1.47e+02    7.01e+00    2.56e+01    1.50e+02
2010 04 14  2234   55300  81240     1.47e+02    7.83e+00    2.61e+01    1.49e+02
2010 04 14  2235   55300  81300     1.46e+02    8.80e+00    2.51e+01    1.48e+02
2010 04 14  2236   55300  81360     1.46e+02    7.87e+00    2.50e+01    1.48e+02
2010 04 14  2237   55300  81420     1.46e+02    7.91e+00    2.47e+01    1.48e+02
2010 04 14  2238   55300  81480     1.45e+02    6.63e+00    2.50e+01    1.47e+02
2010 04 14  2239   55300  81540     1.45e+02    6.24e+00    2.49e+01    1.47e+02
2010 04 14  2240   55300  81600     1.44e+02    7.05e+00    2.48e+01    1.46e+02
2010 04 14  2241   55300  81660     1.44e+02    7.29e+00    2.39e+01    1.46e+02
2010 04 14  2242   55300  81720     1.43e+02    8.10e+00    2.43e+01    1.45e+02
2010 04 14  2243   55300  81780     1.42e+02    8.86e+00    2.37e+01    1.45e+02
2010 04 14  2244   55300  81840     1.42e+02    7.80e+00    2.28e+01    1.44e+02
2010 04 14  2245   55300  81900     1.41e+02    7.56e+00    2.30e+01    1.43e+02
2010 04 14  2246   55300  81960     1.41e+02    7.75e+00    2.25e+01    1.43e+02
2010 04 14  2247   55300  82020     1.41e+02    7.58e+00    2.21e+01    1.43e+02
2010 04 14  2248   55300  82080     1.40e+02    8.04e+00    2.23e+01    1.42e+02
2010 04 14  2249   55300  82140     1.40e+02    8.38e+00    2.19e+01    1.42e+02
2010 04 14  2250   55300  82200     1.39e+02    8.38e+00    2.18e+01    1.41e+02
2010 04 14  2251   55300  82260     1.38e+02    8.45e+00    2.16e+01    1.40e+02
2010 04 14  2252   55300  82320     1.37e+02    8.78e+00    2.12e+01    1.39e+02
2010 04 14  2253   55300  82380     1.36e+02    9.07e+00    2.04e+01    1.38e+02
2010 04 14  2254   55300  82440     1.36e+02    8.97e+00    2.04e+01    1.38e+02
2010 04 14  2255   55300  82500     1.35e+02    9.16e+00    1.99e+01    1.37e+02
2010 04 14  2256   55300  82560     1.35e+02    7.88e+00    1.97e+01    1.36e+02
2010 04 14  2257   55300  82620     1.33e+02    8.14e+00    1.99e+01    1.35e+02
2010 04 14  2258   55300  82680     1.34e+02    8.16e+00    2.01e+01    1.36e+02
2010 04 14  2259   55300  82740     1.34e+02    8.53e+00    2.08e+01    1.36e+02
2010 04 14  2300   55300  82800     1.34e+02    8.57e+00    2.01e+01    1.36e+02
2010 04 14  2301   55300  82860     1.34e+02    7.66e+00    2.04e+01    1.36e+02
2010 04 14  2302   55300  82920     1.34e+02    7.48e+00    2.13e+01    1.36e+02
2010 04 14  2303   55300  82980     1.34e+02    8.34e+00    2.08e+01    1.36e+02
2010 04 14  2304   55300  83040     1.33e+02    8.50e+00    2.03e+01    1.35e+02
2010 04 14  2305   55300  83100     1.32e+02    8.18e+00    2.06e+01    1.34e+02
2010 04 14  2306   55300  83160     1.32e+02    7.91e+00    2.07e+01    1.34e+02
2010 04 14  2307   55300  83220     1.31e+02    8.21e+00    2.04e+01    1.33e+02
2010 04 14  2308   55300  83280     1.30e+02    7.83e+00    1.95e+01    1.32e+02
2010 04 14  2309   55300  83340     1.29e+02    8.06e+00    1.98e+01    1.31e+02
2010 04 14  2310   55300  83400     1.29e+02    8.35e+00    1.96e+01    1.31e+02
2010 04 14  2311   55300  83460     1.29e+02    8.26e+00    1.93e+01    1.30e+02
2010 04 14  2312   55300  83520     1.29e+02    7.48e+00    1.91e+01    1.31e+02
2010 04 14  2313   55300  83580     1.28e+02    7.98e+00    1.94e+01    1.30e+02
2010 04 14  2314   55300  83640     1.28e+02    8.05e+00    1.88e+01    1.30e+02
2010 04 14  2315   55300  83700     1.27e+02    8.41e+00    1.88e+01    1.29e+02
2010 04 14  2316   55300  83760     1.27e+02    9.60e+00    1.83e+01    1.28e+02
2010 04 14  2317   55300  83820     1.24e+02    9.79e+00    1.89e+01    1.26e+02
2010 04 14  2318   55300  83880     1.22e+02    9.69e+00    1.74e+01    1.23e+02
2010 04 14  2319   55300  83940     1.21e+02    8.95e+00    1.76e+01    1.23e+02
2010 04 14  2320   55300  84000     1.14e+02    8.23e+00    1.75e+01    1.16e+02
2010 04 14  2321   55300  84060     1.11e+02    7.56e+00    1.71e+01    1.13e+02
2010 04 14  2322   55300  84120     1.14e+02    8.00e+00    1.70e+01    1.16e+02
2010 04 14  2323   55300  84180     1.14e+02    9.69e+00    1.84e+01    1.16e+02
2010 04 14  2324   55300  84240     1.12e+02    8.76e+00    1.74e+01    1.14e+02
2010 04 14  2325   55300  84300     1.11e+02    9.89e+00    1.69e+01    1.13e+02
2010 04 14  2326   55300  84360     1.09e+02    1.16e+01    1.62e+01    1.11e+02
2010 04 14  2327   55300  84420     1.04e+02    1.14e+01    1.48e+01    1.06e+02
2010 04 14  2328   55300  84480     1.01e+02    1.04e+01    1.36e+01    1.03e+02
2010 04 14  2329   55300  84540     9.86e+01    1.12e+01    1.41e+01    1.00e+02
2010 04 14  2330   55300  84600     9.99e+01    1.19e+01    1.35e+01    1.02e+02
2010 04 14  2331   55300  84660     9.87e+01    1.15e+01    1.33e+01    1.00e+02
2010 04 14  2332   55300  84720     9.94e+01    1.16e+01    1.34e+01    1.01e+02
2010 04 14  2333   55300  84780     9.79e+01    1.28e+01    1.35e+01    9.97e+01
2010 04 14  2334   55300  84840     9.68e+01    1.42e+01    1.37e+01    9.88e+01
2010 04 14  2335   55300  84900     9.48e+01    1.39e+01    1.31e+01    9.67e+01
2010 04 14  2336   55300  84960     8.98e+01    1.16e+01    1.28e+01    9.15e+01
2010 04 14  2337   55300  85020     9.07e+01    1.52e+01    1.33e+01    9.29e+01
2010 04 14  2338   55300  85080     8.81e+01    1.19e+01    1.23e+01    8.98e+01
2010 04 14  2339   55300  85140     8.47e+01    1.11e+01    1.11e+01    8.61e+01
2010 04 14  2340   55300  85200     8.77e+01    1.20e+01    1.23e+01    8.94e+01
2010 04 14  2341   55300  85260     9.37e+01    1.38e+01    1.27e+01    9.56e+01
2010 04 14  2342   55300  85320     9.29e+01    1.16e+01    1.18e+01    9.45e+01
2010 04 14  2343   55300  85380     9.78e+01    1.32e+01    1.37e+01    9.98e+01
2010 04 14  2344   55300  85440     9.43e+01    8.71e+00    1.23e+01    9.56e+01
2010 04 14  2345   55300  85500     9.59e+01    1.20e+01    1.47e+01    9.78e+01
2010 04 14  2346   55300  85560     9.05e+01    8.49e+00    1.28e+01    9.18e+01
2010 04 14  2347   55300  85620     9.25e+01    1.16e+01    1.36e+01    9.43e+01
2010 04 14  2348   55300  85680     9.15e+01    1.02e+01    1.36e+01    9.32e+01
2010 04 14  2349   55300  85740     9.34e+01    1.08e+01    1.24e+01    9.49e+01
2010 04 14  2350   55300  85800     9.25e+01    8.88e+00    1.17e+01    9.37e+01
2010 04 14  2351   55300  85860     8.98e+01    8.65e+00    1.11e+01    9.10e+01
2010 04 14  2352   55300  85920     9.94e+01    1.17e+01    1.34e+01    1.01e+02
2010 04 14  2353   55300  85980     9.87e+01    8.57e+00    1.30e+01    9.99e+01
2010 04 14  2354   55300  86040     1.05e+02    1.37e+01    1.39e+01    1.07e+02
2010 04 14  2355   55300  86100     1.04e+02    1.35e+01    1.54e+01    1.06e+02
2010 04 14  2356   55300  86160     1.02e+02    9.80e+00    1.21e+01    1.03e+02
2010 04 14  2357   55300  86220     1.01e+02    1.47e+01    1.35e+01    1.03e+02
2010 04 14  2358   55300  86280     1.03e+02    1.44e+01    1.38e+01    1.05e+02
2010 04 14  2359   55300  86340     1.04e+02    1.92e+01    1.44e+01    1.06e+02
