:Data_list: 20100413_G12mag_1m.txt
:Created: 2010 Apr 14 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Hp component = perpendicular to the satellite orbital plane or
#           parallel to the Earth's spin axis
# Label: He component = perpendicular to Hp and directed earthwards
# Label: Hn component = perpendicular to both Hp and He, directed eastwards
# Label: Total Field  = 
# Units: nanotesla (nT)
# Source: GOES-12
# Location: W074
# Missing data: -1.00e+05
#
#         1-minute GOES-12 Geomagnetic Components and Total Field
#
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day        Hp          He          Hn    Total Field
#-------------------------------------------------------------------------------
2010 04 13  2015   55299  72900     1.03e+02    4.13e+01   -1.58e+00    1.11e+02
2010 04 13  2016   55299  72960     1.03e+02    4.12e+01   -1.55e+00    1.11e+02
2010 04 13  2017   55299  73020     1.03e+02    4.12e+01   -1.53e+00    1.11e+02
2010 04 13  2018   55299  73080     1.03e+02    4.13e+01   -1.61e+00    1.11e+02
2010 04 13  2019   55299  73140     1.03e+02    4.13e+01   -1.63e+00    1.11e+02
2010 04 13  2020   55299  73200     1.03e+02    4.14e+01   -1.55e+00    1.11e+02
2010 04 13  2021   55299  73260     1.03e+02    4.15e+01   -1.45e+00    1.11e+02
2010 04 13  2022   55299  73320     1.03e+02    4.16e+01   -1.43e+00    1.11e+02
2010 04 13  2023   55299  73380     1.03e+02    4.18e+01   -1.40e+00    1.11e+02
2010 04 13  2024   55299  73440     1.03e+02    4.19e+01   -1.36e+00    1.11e+02
2010 04 13  2025   55299  73500     1.03e+02    4.20e+01   -1.50e+00    1.11e+02
2010 04 13  2026   55299  73560     1.03e+02    4.18e+01   -1.44e+00    1.11e+02
2010 04 13  2027   55299  73620     1.03e+02    4.18e+01   -1.38e+00    1.11e+02
2010 04 13  2028   55299  73680     1.03e+02    4.16e+01   -1.27e+00    1.11e+02
2010 04 13  2029   55299  73740     1.03e+02    4.13e+01   -1.14e+00    1.11e+02
2010 04 13  2030   55299  73800     1.03e+02    4.11e+01   -9.24e-01    1.11e+02
2010 04 13  2031   55299  73860     1.03e+02    4.11e+01   -6.25e-01    1.11e+02
2010 04 13  2032   55299  73920     1.03e+02    4.13e+01   -7.24e-01    1.11e+02
2010 04 13  2033   55299  73980     1.02e+02    4.14e+01   -7.78e-01    1.10e+02
2010 04 13  2034   55299  74040     1.02e+02    4.17e+01   -7.67e-01    1.10e+02
2010 04 13  2035   55299  74100     1.02e+02    4.18e+01   -8.90e-01    1.10e+02
2010 04 13  2036   55299  74160     1.02e+02    4.17e+01   -9.82e-01    1.10e+02
2010 04 13  2037   55299  74220     1.02e+02    4.14e+01   -1.05e+00    1.10e+02
2010 04 13  2038   55299  74280     1.02e+02    4.09e+01   -1.23e+00    1.10e+02
2010 04 13  2039   55299  74340     1.02e+02    4.09e+01   -1.34e+00    1.10e+02
2010 04 13  2040   55299  74400     1.02e+02    4.09e+01   -1.30e+00    1.10e+02
2010 04 13  2041   55299  74460     1.02e+02    4.11e+01   -1.19e+00    1.10e+02
2010 04 13  2042   55299  74520     1.02e+02    4.12e+01   -1.08e+00    1.10e+02
2010 04 13  2043   55299  74580     1.02e+02    4.15e+01   -8.47e-01    1.10e+02
2010 04 13  2044   55299  74640     1.02e+02    4.20e+01   -6.67e-01    1.10e+02
2010 04 13  2045   55299  74700     1.02e+02    4.20e+01   -9.32e-01    1.10e+02
2010 04 13  2046   55299  74760     1.01e+02    4.21e+01   -1.07e+00    1.10e+02
2010 04 13  2047   55299  74820     1.01e+02    4.19e+01   -1.04e+00    1.10e+02
2010 04 13  2048   55299  74880     1.01e+02    4.19e+01   -9.29e-01    1.10e+02
2010 04 13  2049   55299  74940     1.01e+02    4.21e+01   -9.77e-01    1.10e+02
2010 04 13  2050   55299  75000     1.01e+02    4.21e+01   -1.05e+00    1.10e+02
2010 04 13  2051   55299  75060     1.01e+02    4.23e+01   -1.06e+00    1.10e+02
2010 04 13  2052   55299  75120     1.01e+02    4.26e+01   -9.47e-01    1.09e+02
2010 04 13  2053   55299  75180     1.01e+02    4.24e+01   -1.20e+00    1.09e+02
2010 04 13  2054   55299  75240     1.00e+02    4.23e+01   -1.33e+00    1.09e+02
2010 04 13  2055   55299  75300     1.00e+02    4.22e+01   -1.39e+00    1.09e+02
2010 04 13  2056   55299  75360     1.00e+02    4.20e+01   -1.44e+00    1.09e+02
2010 04 13  2057   55299  75420     9.99e+01    4.19e+01   -1.24e+00    1.08e+02
2010 04 13  2058   55299  75480     9.98e+01    4.21e+01   -1.16e+00    1.08e+02
2010 04 13  2059   55299  75540     9.98e+01    4.23e+01   -1.21e+00    1.08e+02
2010 04 13  2100   55299  75600     9.98e+01    4.24e+01   -1.21e+00    1.08e+02
2010 04 13  2101   55299  75660     9.99e+01    4.26e+01   -1.47e+00    1.09e+02
2010 04 13  2102   55299  75720     1.00e+02    4.25e+01   -1.68e+00    1.09e+02
2010 04 13  2103   55299  75780     1.00e+02    4.25e+01   -1.71e+00    1.09e+02
2010 04 13  2104   55299  75840     1.00e+02    4.27e+01   -1.62e+00    1.09e+02
2010 04 13  2105   55299  75900     1.00e+02    4.27e+01   -1.62e+00    1.09e+02
2010 04 13  2106   55299  75960     1.00e+02    4.26e+01   -1.70e+00    1.09e+02
2010 04 13  2107   55299  76020     1.00e+02    4.28e+01   -1.70e+00    1.09e+02
2010 04 13  2108   55299  76080     9.96e+01    4.29e+01   -1.46e+00    1.08e+02
2010 04 13  2109   55299  76140     9.92e+01    4.30e+01   -1.31e+00    1.08e+02
2010 04 13  2110   55299  76200     9.89e+01    4.31e+01   -1.32e+00    1.08e+02
2010 04 13  2111   55299  76260     9.84e+01    4.32e+01   -1.49e+00    1.07e+02
2010 04 13  2112   55299  76320     9.83e+01    4.31e+01   -1.68e+00    1.07e+02
2010 04 13  2113   55299  76380     9.81e+01    4.30e+01   -1.72e+00    1.07e+02
2010 04 13  2114   55299  76440     9.81e+01    4.31e+01   -1.49e+00    1.07e+02
2010 04 13  2115   55299  76500     9.79e+01    4.33e+01   -1.21e+00    1.07e+02
2010 04 13  2116   55299  76560     9.78e+01    4.36e+01   -1.41e+00    1.07e+02
2010 04 13  2117   55299  76620     9.80e+01    4.39e+01   -1.68e+00    1.07e+02
2010 04 13  2118   55299  76680     9.80e+01    4.40e+01   -1.79e+00    1.07e+02
2010 04 13  2119   55299  76740     9.79e+01    4.40e+01   -1.87e+00    1.07e+02
2010 04 13  2120   55299  76800     9.78e+01    4.40e+01   -1.92e+00    1.07e+02
2010 04 13  2121   55299  76860     9.76e+01    4.39e+01   -1.86e+00    1.07e+02
2010 04 13  2122   55299  76920     9.76e+01    4.41e+01   -1.88e+00    1.07e+02
2010 04 13  2123   55299  76980     9.73e+01    4.43e+01   -2.05e+00    1.07e+02
2010 04 13  2124   55299  77040     9.73e+01    4.43e+01   -2.21e+00    1.07e+02
2010 04 13  2125   55299  77100     9.73e+01    4.40e+01   -2.31e+00    1.07e+02
2010 04 13  2126   55299  77160     9.74e+01    4.37e+01   -2.46e+00    1.07e+02
2010 04 13  2127   55299  77220     9.75e+01    4.35e+01   -2.59e+00    1.07e+02
2010 04 13  2128   55299  77280     9.77e+01    4.36e+01   -2.62e+00    1.07e+02
2010 04 13  2129   55299  77340     9.80e+01    4.37e+01   -2.72e+00    1.07e+02
2010 04 13  2130   55299  77400     9.81e+01    4.37e+01   -2.71e+00    1.07e+02
2010 04 13  2131   55299  77460     9.82e+01    4.37e+01   -2.71e+00    1.08e+02
2010 04 13  2132   55299  77520     9.83e+01    4.36e+01   -2.73e+00    1.08e+02
2010 04 13  2133   55299  77580     9.83e+01    4.36e+01   -2.81e+00    1.08e+02
2010 04 13  2134   55299  77640     9.82e+01    4.35e+01   -2.77e+00    1.07e+02
2010 04 13  2135   55299  77700     9.81e+01    4.35e+01   -2.70e+00    1.07e+02
2010 04 13  2136   55299  77760     9.81e+01    4.35e+01   -2.65e+00    1.07e+02
2010 04 13  2137   55299  77820     9.80e+01    4.34e+01   -2.62e+00    1.07e+02
2010 04 13  2138   55299  77880     9.79e+01    4.34e+01   -2.55e+00    1.07e+02
2010 04 13  2139   55299  77940     9.78e+01    4.34e+01   -2.54e+00    1.07e+02
2010 04 13  2140   55299  78000     9.79e+01    4.34e+01   -2.65e+00    1.07e+02
2010 04 13  2141   55299  78060     9.78e+01    4.35e+01   -2.63e+00    1.07e+02
2010 04 13  2142   55299  78120     9.76e+01    4.35e+01   -2.59e+00    1.07e+02
2010 04 13  2143   55299  78180     9.76e+01    4.36e+01   -2.48e+00    1.07e+02
2010 04 13  2144   55299  78240     9.74e+01    4.38e+01   -2.33e+00    1.07e+02
2010 04 13  2145   55299  78300     9.72e+01    4.38e+01   -2.35e+00    1.07e+02
2010 04 13  2146   55299  78360     9.71e+01    4.40e+01   -2.40e+00    1.07e+02
2010 04 13  2147   55299  78420     9.69e+01    4.45e+01   -2.47e+00    1.07e+02
2010 04 13  2148   55299  78480     9.68e+01    4.47e+01   -2.46e+00    1.07e+02
2010 04 13  2149   55299  78540     9.67e+01    4.49e+01   -2.32e+00    1.07e+02
2010 04 13  2150   55299  78600     9.63e+01    4.50e+01   -2.40e+00    1.06e+02
2010 04 13  2151   55299  78660     9.60e+01    4.50e+01   -2.64e+00    1.06e+02
2010 04 13  2152   55299  78720     9.59e+01    4.50e+01   -2.71e+00    1.06e+02
2010 04 13  2153   55299  78780     9.59e+01    4.51e+01   -2.77e+00    1.06e+02
2010 04 13  2154   55299  78840     9.58e+01    4.51e+01   -2.89e+00    1.06e+02
2010 04 13  2155   55299  78900     9.59e+01    4.51e+01   -3.13e+00    1.06e+02
2010 04 13  2156   55299  78960     9.61e+01    4.50e+01   -3.31e+00    1.06e+02
2010 04 13  2157   55299  79020     9.62e+01    4.51e+01   -3.23e+00    1.06e+02
2010 04 13  2158   55299  79080     9.61e+01    4.52e+01   -2.95e+00    1.06e+02
2010 04 13  2159   55299  79140     9.59e+01    4.54e+01   -2.86e+00    1.06e+02
2010 04 13  2200   55299  79200     9.57e+01    4.55e+01   -3.04e+00    1.06e+02
2010 04 13  2201   55299  79260     9.56e+01    4.56e+01   -3.23e+00    1.06e+02
2010 04 13  2202   55299  79320     9.55e+01    4.55e+01   -3.24e+00    1.06e+02
2010 04 13  2203   55299  79380     9.53e+01    4.54e+01   -3.30e+00    1.06e+02
2010 04 13  2204   55299  79440     9.52e+01    4.54e+01   -3.30e+00    1.05e+02
2010 04 13  2205   55299  79500     9.49e+01    4.53e+01   -3.23e+00    1.05e+02
2010 04 13  2206   55299  79560     9.48e+01    4.53e+01   -3.12e+00    1.05e+02
2010 04 13  2207   55299  79620     9.45e+01    4.54e+01   -2.95e+00    1.05e+02
2010 04 13  2208   55299  79680     9.44e+01    4.55e+01   -2.96e+00    1.05e+02
2010 04 13  2209   55299  79740     9.42e+01    4.55e+01   -3.08e+00    1.05e+02
2010 04 13  2210   55299  79800     9.42e+01    4.55e+01   -3.12e+00    1.05e+02
2010 04 13  2211   55299  79860     9.45e+01    4.54e+01   -3.15e+00    1.05e+02
2010 04 13  2212   55299  79920     9.47e+01    4.56e+01   -3.16e+00    1.05e+02
2010 04 13  2213   55299  79980     9.48e+01    4.55e+01   -3.18e+00    1.05e+02
2010 04 13  2214   55299  80040     9.47e+01    4.52e+01   -2.86e+00    1.05e+02
2010 04 13  2215   55299  80100     9.43e+01    4.50e+01   -2.66e+00    1.05e+02
2010 04 13  2216   55299  80160     9.40e+01    4.53e+01   -2.30e+00    1.04e+02
2010 04 13  2217   55299  80220     9.35e+01    4.58e+01   -2.39e+00    1.04e+02
2010 04 13  2218   55299  80280     9.34e+01    4.59e+01   -2.69e+00    1.04e+02
2010 04 13  2219   55299  80340     9.34e+01    4.56e+01   -2.87e+00    1.04e+02
2010 04 13  2220   55299  80400     9.33e+01    4.53e+01   -2.93e+00    1.04e+02
2010 04 13  2221   55299  80460     9.32e+01    4.55e+01   -2.82e+00    1.04e+02
2010 04 13  2222   55299  80520     9.31e+01    4.57e+01   -2.43e+00    1.04e+02
2010 04 13  2223   55299  80580     9.27e+01    4.57e+01   -2.53e+00    1.03e+02
2010 04 13  2224   55299  80640     9.25e+01    4.56e+01   -3.10e+00    1.03e+02
2010 04 13  2225   55299  80700     9.26e+01    4.55e+01   -3.19e+00    1.03e+02
2010 04 13  2226   55299  80760     9.22e+01    4.51e+01   -2.72e+00    1.03e+02
2010 04 13  2227   55299  80820     9.17e+01    4.50e+01   -2.95e+00    1.02e+02
2010 04 13  2228   55299  80880     9.14e+01    4.52e+01   -3.23e+00    1.02e+02
2010 04 13  2229   55299  80940     9.08e+01    4.47e+01   -2.68e+00    1.01e+02
2010 04 13  2230   55299  81000     9.03e+01    4.46e+01   -1.66e+00    1.01e+02
2010 04 13  2231   55299  81060     9.03e+01    4.50e+01   -8.45e-01    1.01e+02
2010 04 13  2232   55299  81120     9.04e+01    4.53e+01   -7.91e-01    1.01e+02
2010 04 13  2233   55299  81180     9.07e+01    4.55e+01   -8.12e-01    1.01e+02
2010 04 13  2234   55299  81240     9.12e+01    4.60e+01   -8.70e-01    1.02e+02
2010 04 13  2235   55299  81300     9.16e+01    4.62e+01   -8.93e-01    1.03e+02
2010 04 13  2236   55299  81360     9.17e+01    4.62e+01   -1.03e+00    1.03e+02
2010 04 13  2237   55299  81420     9.18e+01    4.61e+01   -1.15e+00    1.03e+02
2010 04 13  2238   55299  81480     9.18e+01    4.63e+01   -1.32e+00    1.03e+02
2010 04 13  2239   55299  81540     9.22e+01    4.62e+01   -1.61e+00    1.03e+02
2010 04 13  2240   55299  81600     9.25e+01    4.58e+01   -2.03e+00    1.03e+02
2010 04 13  2241   55299  81660     9.25e+01    4.55e+01   -2.42e+00    1.03e+02
2010 04 13  2242   55299  81720     9.22e+01    4.55e+01   -2.63e+00    1.03e+02
2010 04 13  2243   55299  81780     9.22e+01    4.56e+01   -2.63e+00    1.03e+02
2010 04 13  2244   55299  81840     9.21e+01    4.58e+01   -2.36e+00    1.03e+02
2010 04 13  2245   55299  81900     9.23e+01    4.56e+01   -2.25e+00    1.03e+02
2010 04 13  2246   55299  81960     9.26e+01    4.58e+01   -2.26e+00    1.03e+02
2010 04 13  2247   55299  82020     9.30e+01    4.58e+01   -2.60e+00    1.04e+02
2010 04 13  2248   55299  82080     9.31e+01    4.56e+01   -2.65e+00    1.04e+02
2010 04 13  2249   55299  82140     9.33e+01    4.56e+01   -2.59e+00    1.04e+02
2010 04 13  2250   55299  82200     9.35e+01    4.55e+01   -2.72e+00    1.04e+02
2010 04 13  2251   55299  82260     9.35e+01    4.54e+01   -2.95e+00    1.04e+02
2010 04 13  2252   55299  82320     9.36e+01    4.54e+01   -3.09e+00    1.04e+02
2010 04 13  2253   55299  82380     9.37e+01    4.55e+01   -3.11e+00    1.04e+02
2010 04 13  2254   55299  82440     9.39e+01    4.56e+01   -3.29e+00    1.04e+02
2010 04 13  2255   55299  82500     9.40e+01    4.54e+01   -3.51e+00    1.04e+02
2010 04 13  2256   55299  82560     9.41e+01    4.54e+01   -3.57e+00    1.05e+02
2010 04 13  2257   55299  82620     9.40e+01    4.53e+01   -3.43e+00    1.04e+02
2010 04 13  2258   55299  82680     9.39e+01    4.52e+01   -3.47e+00    1.04e+02
2010 04 13  2259   55299  82740     9.39e+01    4.55e+01   -3.60e+00    1.04e+02
2010 04 13  2300   55299  82800     9.42e+01    4.55e+01   -3.77e+00    1.05e+02
2010 04 13  2301   55299  82860     9.42e+01    4.55e+01   -3.83e+00    1.05e+02
2010 04 13  2302   55299  82920     9.43e+01    4.55e+01   -3.90e+00    1.05e+02
2010 04 13  2303   55299  82980     9.43e+01    4.53e+01   -3.84e+00    1.05e+02
2010 04 13  2304   55299  83040     9.43e+01    4.52e+01   -3.77e+00    1.05e+02
2010 04 13  2305   55299  83100     9.42e+01    4.52e+01   -3.83e+00    1.05e+02
2010 04 13  2306   55299  83160     9.41e+01    4.52e+01   -3.85e+00    1.04e+02
2010 04 13  2307   55299  83220     9.41e+01    4.54e+01   -3.74e+00    1.05e+02
2010 04 13  2308   55299  83280     9.42e+01    4.55e+01   -3.72e+00    1.05e+02
2010 04 13  2309   55299  83340     9.43e+01    4.53e+01   -3.74e+00    1.05e+02
2010 04 13  2310   55299  83400     9.45e+01    4.52e+01   -3.81e+00    1.05e+02
2010 04 13  2311   55299  83460     9.44e+01    4.50e+01   -3.79e+00    1.05e+02
2010 04 13  2312   55299  83520     9.43e+01    4.49e+01   -3.76e+00    1.05e+02
2010 04 13  2313   55299  83580     9.38e+01    4.53e+01   -3.75e+00    1.04e+02
2010 04 13  2314   55299  83640     9.41e+01    4.54e+01   -3.52e+00    1.05e+02
2010 04 13  2315   55299  83700     9.40e+01    4.54e+01   -3.65e+00    1.05e+02
2010 04 13  2316   55299  83760     9.41e+01    4.58e+01   -3.69e+00    1.05e+02
2010 04 13  2317   55299  83820     9.41e+01    4.58e+01   -3.68e+00    1.05e+02
2010 04 13  2318   55299  83880     9.40e+01    4.56e+01   -3.57e+00    1.05e+02
2010 04 13  2319   55299  83940     9.39e+01    4.57e+01   -3.58e+00    1.04e+02
2010 04 13  2320   55299  84000     9.39e+01    4.58e+01   -3.69e+00    1.05e+02
2010 04 13  2321   55299  84060     9.39e+01    4.59e+01   -3.85e+00    1.05e+02
2010 04 13  2322   55299  84120     9.39e+01    4.58e+01   -3.84e+00    1.05e+02
2010 04 13  2323   55299  84180     9.38e+01    4.58e+01   -3.74e+00    1.04e+02
2010 04 13  2324   55299  84240     9.38e+01    4.60e+01   -3.66e+00    1.05e+02
2010 04 13  2325   55299  84300     9.37e+01    4.61e+01   -3.55e+00    1.05e+02
2010 04 13  2326   55299  84360     9.39e+01    4.62e+01   -3.65e+00    1.05e+02
2010 04 13  2327   55299  84420     9.39e+01    4.62e+01   -3.64e+00    1.05e+02
2010 04 13  2328   55299  84480     9.40e+01    4.63e+01   -3.57e+00    1.05e+02
2010 04 13  2329   55299  84540     9.41e+01    4.64e+01   -3.62e+00    1.05e+02
2010 04 13  2330   55299  84600     9.42e+01    4.64e+01   -3.67e+00    1.05e+02
2010 04 13  2331   55299  84660     9.43e+01    4.63e+01   -3.76e+00    1.05e+02
2010 04 13  2332   55299  84720     9.46e+01    4.64e+01   -3.76e+00    1.05e+02
2010 04 13  2333   55299  84780     9.47e+01    4.61e+01   -3.70e+00    1.05e+02
2010 04 13  2334   55299  84840     9.46e+01    4.63e+01   -3.92e+00    1.05e+02
2010 04 13  2335   55299  84900     9.53e+01    4.63e+01   -3.65e+00    1.06e+02
2010 04 13  2336   55299  84960     9.49e+01    4.61e+01   -3.64e+00    1.06e+02
2010 04 13  2337   55299  85020     9.51e+01    4.63e+01   -3.98e+00    1.06e+02
2010 04 13  2338   55299  85080     9.51e+01    4.64e+01   -3.57e+00    1.06e+02
2010 04 13  2339   55299  85140     9.51e+01    4.64e+01   -3.57e+00    1.06e+02
2010 04 13  2340   55299  85200     9.53e+01    4.65e+01   -3.41e+00    1.06e+02
2010 04 13  2341   55299  85260     9.54e+01    4.64e+01   -3.43e+00    1.06e+02
2010 04 13  2342   55299  85320     9.52e+01    4.67e+01   -3.63e+00    1.06e+02
2010 04 13  2343   55299  85380     9.46e+01    4.69e+01   -3.05e+00    1.06e+02
2010 04 13  2344   55299  85440     9.48e+01    4.67e+01   -2.92e+00    1.06e+02
2010 04 13  2345   55299  85500     9.45e+01    4.67e+01   -2.81e+00    1.05e+02
2010 04 13  2346   55299  85560     9.44e+01    4.68e+01   -2.82e+00    1.05e+02
2010 04 13  2347   55299  85620     9.44e+01    4.69e+01   -2.67e+00    1.05e+02
2010 04 13  2348   55299  85680     9.43e+01    4.66e+01   -2.44e+00    1.05e+02
2010 04 13  2349   55299  85740     9.41e+01    4.66e+01   -2.56e+00    1.05e+02
2010 04 13  2350   55299  85800     9.40e+01    4.67e+01   -2.53e+00    1.05e+02
2010 04 13  2351   55299  85860     9.39e+01    4.68e+01   -2.39e+00    1.05e+02
2010 04 13  2352   55299  85920     9.38e+01    4.67e+01   -2.48e+00    1.05e+02
2010 04 13  2353   55299  85980     9.36e+01    4.66e+01   -2.59e+00    1.05e+02
2010 04 13  2354   55299  86040     9.35e+01    4.65e+01   -2.84e+00    1.04e+02
2010 04 13  2355   55299  86100     9.36e+01    4.65e+01   -2.95e+00    1.05e+02
2010 04 13  2356   55299  86160     9.35e+01    4.64e+01   -2.98e+00    1.04e+02
2010 04 13  2357   55299  86220     9.35e+01    4.64e+01   -2.90e+00    1.04e+02
2010 04 13  2358   55299  86280     9.33e+01    4.64e+01   -2.88e+00    1.04e+02
2010 04 13  2359   55299  86340     9.34e+01    4.65e+01   -2.78e+00    1.04e+02
