:Data_list: 20100414_Gp_mag_1m.txt
:Created: 2010 Apr 15 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Hp component = perpendicular to the satellite orbital plane or
#           parallel to the Earth's spin axis
# Label: He component = perpendicular to Hp and directed earthwards
# Label: Hn component = perpendicular to both Hp and He, directed eastwards
# Label: Total Field  = 
# Units: nanotesla (nT)
# Source: GOES-13
# Location: W081
# Missing data: -1.00e+05
#
#         1-minute GOES-13 Geomagnetic Components and Total Field
#
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day        Hp          He          Hn    Total Field
#-------------------------------------------------------------------------------
2010 04 14  2022   55300  73320     1.32e+02    3.54e+01   -4.78e+00    1.37e+02
2010 04 14  2023   55300  73380     1.33e+02    3.50e+01   -4.83e+00    1.38e+02
2010 04 14  2024   55300  73440     1.34e+02    3.44e+01   -5.39e+00    1.38e+02
2010 04 14  2025   55300  73500     1.34e+02    3.42e+01   -5.85e+00    1.38e+02
2010 04 14  2026   55300  73560     1.34e+02    3.38e+01   -6.58e+00    1.38e+02
2010 04 14  2027   55300  73620     1.34e+02    3.39e+01   -6.75e+00    1.38e+02
2010 04 14  2028   55300  73680     1.33e+02    3.37e+01   -6.51e+00    1.38e+02
2010 04 14  2029   55300  73740     1.33e+02    3.35e+01   -6.28e+00    1.37e+02
2010 04 14  2030   55300  73800     1.33e+02    3.37e+01   -5.91e+00    1.37e+02
2010 04 14  2031   55300  73860     1.33e+02    3.36e+01   -5.91e+00    1.37e+02
2010 04 14  2032   55300  73920     1.32e+02    3.33e+01   -5.90e+00    1.36e+02
2010 04 14  2033   55300  73980    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2034   55300  74040    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2035   55300  74100    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2036   55300  74160    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2037   55300  74220    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2038   55300  74280    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2039   55300  74340    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2040   55300  74400    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2041   55300  74460    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2042   55300  74520    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2043   55300  74580    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2044   55300  74640    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2045   55300  74700    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2046   55300  74760    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2047   55300  74820    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2048   55300  74880    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2049   55300  74940    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2050   55300  75000    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2051   55300  75060    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2052   55300  75120    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2053   55300  75180    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2054   55300  75240    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2055   55300  75300    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2056   55300  75360    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2057   55300  75420    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2058   55300  75480    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2059   55300  75540    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2100   55300  75600    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2101   55300  75660    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2102   55300  75720    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  2103   55300  75780     1.24e+02    3.38e+01   -6.15e+00    1.29e+02
2010 04 14  2104   55300  75840     1.23e+02    3.39e+01   -5.40e+00    1.28e+02
2010 04 14  2105   55300  75900     1.22e+02    3.40e+01   -4.90e+00    1.27e+02
2010 04 14  2106   55300  75960     1.22e+02    3.43e+01   -4.89e+00    1.27e+02
2010 04 14  2107   55300  76020     1.22e+02    3.48e+01   -4.85e+00    1.27e+02
2010 04 14  2108   55300  76080     1.22e+02    3.46e+01   -5.29e+00    1.27e+02
2010 04 14  2109   55300  76140     1.22e+02    3.46e+01   -5.18e+00    1.27e+02
2010 04 14  2110   55300  76200     1.21e+02    3.44e+01   -4.50e+00    1.26e+02
2010 04 14  2111   55300  76260     1.21e+02    3.48e+01   -4.35e+00    1.26e+02
2010 04 14  2112   55300  76320     1.20e+02    3.45e+01   -4.69e+00    1.25e+02
2010 04 14  2113   55300  76380     1.20e+02    3.41e+01   -4.64e+00    1.25e+02
2010 04 14  2114   55300  76440     1.20e+02    3.34e+01   -4.62e+00    1.25e+02
2010 04 14  2115   55300  76500     1.21e+02    3.22e+01   -4.63e+00    1.25e+02
2010 04 14  2116   55300  76560     1.22e+02    3.15e+01   -4.59e+00    1.26e+02
2010 04 14  2117   55300  76620     1.23e+02    3.21e+01   -4.61e+00    1.27e+02
2010 04 14  2118   55300  76680     1.24e+02    3.24e+01   -5.11e+00    1.28e+02
2010 04 14  2119   55300  76740     1.24e+02    3.31e+01   -4.96e+00    1.28e+02
2010 04 14  2120   55300  76800     1.23e+02    3.33e+01   -4.79e+00    1.28e+02
2010 04 14  2121   55300  76860     1.23e+02    3.42e+01   -4.54e+00    1.27e+02
2010 04 14  2122   55300  76920     1.22e+02    3.51e+01   -4.66e+00    1.27e+02
2010 04 14  2123   55300  76980     1.20e+02    3.52e+01   -4.88e+00    1.25e+02
2010 04 14  2124   55300  77040     1.19e+02    3.50e+01   -4.95e+00    1.24e+02
2010 04 14  2125   55300  77100     1.19e+02    3.49e+01   -5.10e+00    1.24e+02
2010 04 14  2126   55300  77160     1.19e+02    3.54e+01   -5.08e+00    1.24e+02
2010 04 14  2127   55300  77220     1.18e+02    3.55e+01   -5.15e+00    1.24e+02
2010 04 14  2128   55300  77280     1.18e+02    3.55e+01   -5.14e+00    1.24e+02
2010 04 14  2129   55300  77340     1.18e+02    3.53e+01   -5.36e+00    1.24e+02
2010 04 14  2130   55300  77400     1.18e+02    3.52e+01   -5.67e+00    1.23e+02
2010 04 14  2131   55300  77460     1.18e+02    3.54e+01   -5.57e+00    1.23e+02
2010 04 14  2132   55300  77520     1.18e+02    3.56e+01   -5.34e+00    1.23e+02
2010 04 14  2133   55300  77580     1.18e+02    3.56e+01   -5.55e+00    1.23e+02
2010 04 14  2134   55300  77640     1.18e+02    3.57e+01   -5.43e+00    1.23e+02
2010 04 14  2135   55300  77700     1.18e+02    3.55e+01   -5.39e+00    1.23e+02
2010 04 14  2136   55300  77760     1.18e+02    3.53e+01   -5.34e+00    1.23e+02
2010 04 14  2137   55300  77820     1.18e+02    3.53e+01   -5.70e+00    1.24e+02
2010 04 14  2138   55300  77880     1.19e+02    3.46e+01   -6.22e+00    1.24e+02
2010 04 14  2139   55300  77940     1.19e+02    3.40e+01   -4.88e+00    1.24e+02
2010 04 14  2140   55300  78000     1.18e+02    3.49e+01   -4.26e+00    1.23e+02
2010 04 14  2141   55300  78060     1.17e+02    3.56e+01   -5.09e+00    1.23e+02
2010 04 14  2142   55300  78120     1.17e+02    3.45e+01   -5.47e+00    1.22e+02
2010 04 14  2143   55300  78180     1.17e+02    3.34e+01   -4.80e+00    1.22e+02
2010 04 14  2144   55300  78240     1.17e+02    3.43e+01   -3.87e+00    1.22e+02
2010 04 14  2145   55300  78300     1.16e+02    3.57e+01   -4.22e+00    1.22e+02
2010 04 14  2146   55300  78360     1.15e+02    3.63e+01   -4.80e+00    1.20e+02
2010 04 14  2147   55300  78420     1.14e+02    3.54e+01   -5.91e+00    1.19e+02
2010 04 14  2148   55300  78480     1.13e+02    3.46e+01   -5.68e+00    1.18e+02
2010 04 14  2149   55300  78540     1.13e+02    3.40e+01   -5.27e+00    1.18e+02
2010 04 14  2150   55300  78600     1.15e+02    3.37e+01   -5.88e+00    1.20e+02
2010 04 14  2151   55300  78660     1.17e+02    3.46e+01   -5.54e+00    1.22e+02
2010 04 14  2152   55300  78720     1.17e+02    3.69e+01   -4.80e+00    1.23e+02
2010 04 14  2153   55300  78780     1.17e+02    3.78e+01   -5.55e+00    1.23e+02
2010 04 14  2154   55300  78840     1.16e+02    3.80e+01   -5.27e+00    1.22e+02
2010 04 14  2155   55300  78900     1.15e+02    3.86e+01   -4.74e+00    1.21e+02
2010 04 14  2156   55300  78960     1.14e+02    3.83e+01   -5.59e+00    1.20e+02
2010 04 14  2157   55300  79020     1.13e+02    3.76e+01   -6.00e+00    1.19e+02
2010 04 14  2158   55300  79080     1.13e+02    3.69e+01   -6.33e+00    1.19e+02
2010 04 14  2159   55300  79140     1.12e+02    3.65e+01   -5.87e+00    1.18e+02
2010 04 14  2200   55300  79200     1.11e+02    3.75e+01   -5.70e+00    1.17e+02
2010 04 14  2201   55300  79260     1.10e+02    3.78e+01   -6.22e+00    1.16e+02
2010 04 14  2202   55300  79320     1.09e+02    3.67e+01   -5.95e+00    1.15e+02
2010 04 14  2203   55300  79380     1.08e+02    3.73e+01   -4.96e+00    1.14e+02
2010 04 14  2204   55300  79440     1.08e+02    3.80e+01   -5.88e+00    1.14e+02
2010 04 14  2205   55300  79500     1.07e+02    3.87e+01   -6.00e+00    1.14e+02
2010 04 14  2206   55300  79560     1.06e+02    3.81e+01   -5.51e+00    1.13e+02
2010 04 14  2207   55300  79620     1.05e+02    3.76e+01   -4.80e+00    1.11e+02
2010 04 14  2208   55300  79680     1.04e+02    3.74e+01   -4.77e+00    1.11e+02
2010 04 14  2209   55300  79740     1.03e+02    3.72e+01   -4.93e+00    1.10e+02
2010 04 14  2210   55300  79800     1.01e+02    3.68e+01   -4.09e+00    1.08e+02
2010 04 14  2211   55300  79860     9.98e+01    3.63e+01   -3.55e+00    1.06e+02
2010 04 14  2212   55300  79920     9.96e+01    3.65e+01   -3.69e+00    1.06e+02
2010 04 14  2213   55300  79980     9.78e+01    3.44e+01   -3.57e+00    1.04e+02
2010 04 14  2214   55300  80040     9.55e+01    3.30e+01   -3.17e+00    1.01e+02
2010 04 14  2215   55300  80100     9.66e+01    3.38e+01   -4.28e+00    1.02e+02
2010 04 14  2216   55300  80160     9.54e+01    3.32e+01   -4.75e+00    1.01e+02
2010 04 14  2217   55300  80220     9.21e+01    3.22e+01   -3.89e+00    9.76e+01
2010 04 14  2218   55300  80280     9.03e+01    3.22e+01   -3.78e+00    9.60e+01
2010 04 14  2219   55300  80340     9.02e+01    3.39e+01   -3.36e+00    9.64e+01
2010 04 14  2220   55300  80400     8.94e+01    3.58e+01   -1.35e+00    9.63e+01
2010 04 14  2221   55300  80460     8.79e+01    3.59e+01   -6.72e-01    9.50e+01
2010 04 14  2222   55300  80520     8.80e+01    3.58e+01   -1.25e+00    9.51e+01
2010 04 14  2223   55300  80580     8.71e+01    3.65e+01   -1.50e+00    9.45e+01
2010 04 14  2224   55300  80640     8.60e+01    3.59e+01   -2.79e+00    9.32e+01
2010 04 14  2225   55300  80700     8.58e+01    3.62e+01   -4.36e+00    9.32e+01
2010 04 14  2226   55300  80760     8.42e+01    3.51e+01   -4.17e+00    9.13e+01
2010 04 14  2227   55300  80820     8.44e+01    3.60e+01   -3.73e+00    9.18e+01
2010 04 14  2228   55300  80880     8.45e+01    3.72e+01   -3.94e+00    9.24e+01
2010 04 14  2229   55300  80940     8.33e+01    3.57e+01   -3.02e+00    9.07e+01
2010 04 14  2230   55300  81000     8.27e+01    3.65e+01   -9.32e-01    9.04e+01
2010 04 14  2231   55300  81060     8.24e+01    3.82e+01    1.09e+00    9.08e+01
2010 04 14  2232   55300  81120     8.26e+01    3.94e+01    5.70e-01    9.15e+01
2010 04 14  2233   55300  81180     8.14e+01    3.80e+01   -1.86e+00    8.98e+01
2010 04 14  2234   55300  81240     8.06e+01    3.68e+01   -3.42e+00    8.87e+01
2010 04 14  2235   55300  81300     8.10e+01    3.60e+01   -4.89e+00    8.88e+01
2010 04 14  2236   55300  81360     8.26e+01    3.80e+01   -2.99e+00    9.09e+01
2010 04 14  2237   55300  81420     8.21e+01    3.77e+01   -2.32e+00    9.04e+01
2010 04 14  2238   55300  81480     8.23e+01    3.87e+01   -3.38e+00    9.10e+01
2010 04 14  2239   55300  81540     8.22e+01    3.77e+01   -5.88e+00    9.06e+01
2010 04 14  2240   55300  81600     8.23e+01    3.88e+01   -6.13e+00    9.12e+01
2010 04 14  2241   55300  81660     8.07e+01    3.85e+01   -4.64e+00    8.95e+01
2010 04 14  2242   55300  81720     8.09e+01    3.98e+01   -4.29e+00    9.03e+01
2010 04 14  2243   55300  81780     8.15e+01    4.07e+01   -4.92e+00    9.13e+01
2010 04 14  2244   55300  81840     8.18e+01    4.10e+01   -6.49e+00    9.18e+01
2010 04 14  2245   55300  81900     8.36e+01    4.13e+01   -7.06e+00    9.36e+01
2010 04 14  2246   55300  81960     8.43e+01    4.08e+01   -1.06e+01    9.43e+01
2010 04 14  2247   55300  82020     8.46e+01    4.16e+01   -8.20e+00    9.46e+01
2010 04 14  2248   55300  82080     8.46e+01    4.34e+01   -6.33e+00    9.54e+01
2010 04 14  2249   55300  82140     8.47e+01    4.50e+01   -5.89e+00    9.61e+01
2010 04 14  2250   55300  82200     8.40e+01    4.51e+01   -5.19e+00    9.55e+01
2010 04 14  2251   55300  82260     8.37e+01    4.58e+01   -5.30e+00    9.56e+01
2010 04 14  2252   55300  82320     8.30e+01    4.70e+01   -5.12e+00    9.55e+01
2010 04 14  2253   55300  82380     8.11e+01    4.75e+01   -3.10e+00    9.40e+01
2010 04 14  2254   55300  82440     7.82e+01    4.80e+01   -2.14e+00    9.18e+01
2010 04 14  2255   55300  82500     7.48e+01    4.71e+01   -5.89e-01    8.84e+01
2010 04 14  2256   55300  82560     6.98e+01    4.63e+01    2.78e-01    8.38e+01
2010 04 14  2257   55300  82620     6.48e+01    4.60e+01    2.46e+00    7.95e+01
2010 04 14  2258   55300  82680     6.05e+01    4.69e+01    3.63e+00    7.67e+01
2010 04 14  2259   55300  82740     5.95e+01    4.69e+01    3.43e+00    7.59e+01
2010 04 14  2300   55300  82800     5.99e+01    4.91e+01    5.35e-01    7.76e+01
2010 04 14  2301   55300  82860     6.24e+01    5.18e+01   -3.76e+00    8.12e+01
2010 04 14  2302   55300  82920     6.19e+01    5.21e+01   -4.86e+00    8.11e+01
2010 04 14  2303   55300  82980     6.16e+01    5.02e+01   -6.85e+00    7.98e+01
2010 04 14  2304   55300  83040     5.99e+01    4.87e+01   -7.92e+00    7.77e+01
2010 04 14  2305   55300  83100     5.80e+01    5.03e+01   -6.66e+00    7.71e+01
2010 04 14  2306   55300  83160     5.64e+01    5.19e+01   -5.54e+00    7.69e+01
2010 04 14  2307   55300  83220     5.49e+01    5.39e+01   -4.69e+00    7.70e+01
2010 04 14  2308   55300  83280     5.37e+01    5.60e+01   -2.93e+00    7.77e+01
2010 04 14  2309   55300  83340     5.40e+01    5.96e+01   -2.50e+00    8.05e+01
2010 04 14  2310   55300  83400     5.24e+01    6.22e+01   -1.66e+00    8.13e+01
2010 04 14  2311   55300  83460     5.03e+01    6.15e+01   -9.18e-01    7.94e+01
2010 04 14  2312   55300  83520     5.05e+01    6.32e+01   -2.86e+00    8.10e+01
2010 04 14  2313   55300  83580     4.98e+01    6.35e+01   -2.52e+00    8.07e+01
2010 04 14  2314   55300  83640     5.12e+01    6.68e+01   -2.82e+00    8.43e+01
2010 04 14  2315   55300  83700     5.77e+01    7.41e+01   -5.42e+00    9.41e+01
2010 04 14  2316   55300  83760     5.56e+01    7.91e+01   -9.44e+00    9.72e+01
2010 04 14  2317   55300  83820     5.25e+01    8.60e+01   -4.24e+00    1.01e+02
2010 04 14  2318   55300  83880     5.84e+01    7.34e+01    4.73e+00    9.40e+01
2010 04 14  2319   55300  83940     6.19e+01    6.70e+01    5.03e+00    9.14e+01
2010 04 14  2320   55300  84000     6.31e+01    6.32e+01   -3.04e+00    8.94e+01
2010 04 14  2321   55300  84060     6.03e+01    6.69e+01   -5.98e+00    9.04e+01
2010 04 14  2322   55300  84120     5.76e+01    7.10e+01   -2.60e+00    9.15e+01
2010 04 14  2323   55300  84180     5.64e+01    6.91e+01    1.37e+00    8.93e+01
2010 04 14  2324   55300  84240     6.02e+01    6.69e+01   -2.87e+00    9.01e+01
2010 04 14  2325   55300  84300     6.39e+01    7.29e+01   -3.81e+00    9.70e+01
2010 04 14  2326   55300  84360     6.11e+01    7.20e+01   -5.42e+00    9.45e+01
2010 04 14  2327   55300  84420     6.28e+01    7.68e+01   -2.77e+00    9.94e+01
2010 04 14  2328   55300  84480     6.10e+01    7.24e+01   -2.17e+00    9.48e+01
2010 04 14  2329   55300  84540     6.03e+01    6.82e+01    3.96e-01    9.11e+01
2010 04 14  2330   55300  84600     6.41e+01    7.11e+01   -3.09e+00    9.58e+01
2010 04 14  2331   55300  84660     6.49e+01    6.71e+01   -5.32e+00    9.35e+01
2010 04 14  2332   55300  84720     6.67e+01    6.60e+01   -9.79e+00    9.44e+01
2010 04 14  2333   55300  84780     6.70e+01    6.46e+01   -1.09e+01    9.37e+01
2010 04 14  2334   55300  84840     6.63e+01    6.71e+01   -8.52e+00    9.47e+01
2010 04 14  2335   55300  84900     6.55e+01    6.76e+01   -8.97e+00    9.46e+01
2010 04 14  2336   55300  84960     6.85e+01    6.45e+01   -1.13e+01    9.47e+01
2010 04 14  2337   55300  85020     6.84e+01    6.35e+01   -1.07e+01    9.39e+01
2010 04 14  2338   55300  85080     6.83e+01    6.33e+01   -9.74e+00    9.36e+01
2010 04 14  2339   55300  85140     6.69e+01    6.49e+01   -1.01e+01    9.37e+01
2010 04 14  2340   55300  85200     6.71e+01    6.45e+01   -1.16e+01    9.38e+01
2010 04 14  2341   55300  85260     6.62e+01    6.44e+01   -1.29e+01    9.32e+01
2010 04 14  2342   55300  85320     6.79e+01    6.31e+01   -1.52e+01    9.40e+01
2010 04 14  2343   55300  85380     6.74e+01    6.33e+01   -1.88e+01    9.44e+01
2010 04 14  2344   55300  85440     6.83e+01    6.39e+01   -2.01e+01    9.57e+01
2010 04 14  2345   55300  85500     6.62e+01    6.52e+01   -1.88e+01    9.48e+01
2010 04 14  2346   55300  85560     6.53e+01    6.53e+01   -1.82e+01    9.41e+01
2010 04 14  2347   55300  85620     6.41e+01    6.57e+01   -1.86e+01    9.37e+01
2010 04 14  2348   55300  85680     6.52e+01    6.44e+01   -1.93e+01    9.36e+01
2010 04 14  2349   55300  85740     6.56e+01    6.40e+01   -1.91e+01    9.37e+01
2010 04 14  2350   55300  85800     6.28e+01    6.58e+01   -1.87e+01    9.28e+01
2010 04 14  2351   55300  85860     6.33e+01    6.52e+01   -1.94e+01    9.30e+01
2010 04 14  2352   55300  85920     6.55e+01    6.27e+01   -2.11e+01    9.31e+01
2010 04 14  2353   55300  85980     6.83e+01    5.98e+01   -2.14e+01    9.33e+01
2010 04 14  2354   55300  86040     6.89e+01    5.91e+01   -2.22e+01    9.35e+01
2010 04 14  2355   55300  86100     6.95e+01    5.92e+01   -2.13e+01    9.37e+01
2010 04 14  2356   55300  86160     6.93e+01    5.92e+01   -2.00e+01    9.33e+01
2010 04 14  2357   55300  86220     7.01e+01    5.85e+01   -2.01e+01    9.35e+01
2010 04 14  2358   55300  86280     7.19e+01    5.83e+01   -1.97e+01    9.46e+01
2010 04 14  2359   55300  86340     7.06e+01    5.95e+01   -1.69e+01    9.39e+01
